央视频道,#genre#
有线直播,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgng6EwjQE1sOT9YrMVktsfKI/m3u8
TVB经典台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnog6iWJ1ZVOa1Ad7_6MjWRM/m3u8
TVB 星河,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnjTxxdnL8b0OiX4yoj5uX-8/m3u8
天映频道,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgngc0BlXnbb8h1INOcRmrk40/m3u8
星卫电影台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgngzbOPIA4rUanZ4liOxQFyI/m3u8
TW-美亚电影,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnrFSCBofpG2b9sP5tYY0vII/m3u8
HK-美亚电影“粤”,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgngXi1bO9VN7486uon6xF-5A/m3u8
HK美亚电影“普”,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnrWJQrhEJW_kkw-JkIXdhik/m3u8
TVB亚洲剧台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnrTaO3DiDhr33hH2s_F3LmQ/m3u8
TVB 千禧經典台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnmzOxzx1Nn0oehtuMCuw02k/m3u8
TVB功夫,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnvUyIYt8M_vBy9m8nB87rtM/m3u8
TVB 粤语片台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnt_z4V757onBPwyU20wlteQ/m3u8
TVB 华语剧台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnhKYCzSzBX5EJi2wR08kyAY/m3u8
TVB 娱乐新闻台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnq61JsMdbJVIPokd8qIYLgk/m3u8
TVB 星河,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnmwBlGWVCMQ-MvXwLSmay20/
爆谷台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnk993aNKtF2yJuLec6jVg5I/m3u8
Now星影台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnsEku2cJGqJAsACwVtnrFKc/m3u8
Now爆谷台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnlAsfGNoVS-lXMN-r_XTi1w/m3u8
Now财经台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnn-BKf2tYxg6ZeIx_vd2Rn0/m3u8
Now直播台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnu-peFBV-7B9L4LitIZpRzY/m3u8
Now剧集台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnsPZbswKTVzBma4Iteq3G8M/m3u8
Now华剧台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnhod3VeC12FUT7mGf6o1Td4/m3u8
NowJelli紫金,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnrNbaZGElikyw4VArZVykJU/m3u8
NowHBO Hits,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnrnEkKZjmVTVaGcBT0Ejii0/m3u8
NowHBO Signature,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnlaKsIQV4HFBxvYyv23V_ac/m3u8
Now TV HBO,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnlPazZGzJJum314_mDcMtXc/m3u8
NowSports 1,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnrs6T3ik2Me3k2sShTuXUEY/m3u8
NowSports 2,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnvbuEotKc59jP2ryi5XE9eY/m3u8
NowSports 3,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnv8PCfa20pL8bqYEUIwLXRY/m3u8
NowSports 4,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgntmO7w7KZAYwplJ8YrvaVeY/m3u8
NowSports 5,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnmhvZHSdRs9GbrpSnuiQ_kw/m3u8
NowSports 6,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnnevF9ZXWJFlemYKABm8jSU/m3u8
NowSports 7,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnmEXryMw_0wo0tdHk_ND6-A/m3u8
Now Sports 英超,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnkr3MEtJ2WZvAkW42-BMyfQ/m3u8
国家地理,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnhTtYfLrxb4SEyyn9529TZg/m3u8
国家地理野生,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnv-nkbjXelRDTFonQuRlFjU/m3u8
动物星球,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnobXTB1h2CEZklpnT_YN7Us/m3u8
中天新闻,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgngRLcPtM6l2gqdX3D5nbXKE/m3u8
东森新闻,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnmGM2YorhW2BSw6dwQGn57E/m3u8
寰宇新闻,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnkkd8OeD3BLdZsnabiOKZuk/m3u8
弯弯代理,#genre#
千禧经典台[1280*720],http://206.221.176.47:64002
SKY SPROTS[1280*720],http://206.221.176.47:64003
CCTV－9[1920*1080],http://206.221.176.47:64004
香港開电视[1280*720],http://206.221.176.47:64007
有线体育[1280*720],http://206.221.176.47:64017
彩条[1920*1080],http://206.221.176.47:64018
娱乐新闻台[1280*720],http://206.221.176.47:64019
TVB星河[1280*720],http://206.221.176.47:64020
有线电影台[1280*720],http://206.221.176.47:64021
mediaco[1920*1080],http://206.221.176.47:64022
ELTA娱乐[1280*720],http://206.221.176.47:64024
CCTV5[1920*1080],http://206.221.176.47:64026
CCTV5+[1920*1080],http://206.221.176.47:64027
湖南卫视[1280*720],http://206.221.176.47:64028
四川卫视[1280*720],http://206.221.176.47:64029
VIU动画[1920*1080],http://206.221.176.47:64030
卫视中文台[1280*720],http://206.221.176.47:64033
五星体育[1280*720],http://206.221.176.47:64034
ASTRO SUPERSPORT4[1920*1080],http://206.221.176.47:64035
ASTRO warna [1920*1080],http://206.221.176.47:64036
中天综合[1920*1080],http://206.221.176.47:64032
体育咪咕新,#genre#
英超1,http://39.135.134.67/000000001000/3000000001000028638/index.m3u8
咪咕2,http://39.135.134.67/000000001000/3000000001000008379/index.m3u8
咪咕3,http://39.135.134.67/000000001000/3000000001000008001/index.m3u8
英超2,http://39.135.134.67/000000001000/3000000001000031494/index.m3u8
英超3,http://39.135.134.67/000000001000/3000000001000008176/index.m3u8
英超4,http://39.135.134.34/000000001000/3000000001000010129/index.m3u8
咪咕7,http://39.135.134.67/000000001000/3000000001000010948/index.m3u8
咪咕8,http://39.135.134.67/000000001000/3000000001000007218/index.m3u8
咪咕9,http://39.135.134.67/000000001000/3000000001000005308/index.m3u8
咪咕10,http://39.135.134.67/000000001000/3000000001000005969/index.m3u8
德甲1,http://39.135.134.67/000000001000/3000000001000026778/index.m3u8
咪咕12,http://39.135.137.203/000000001000/3000000010000027691/index.m3u8
咪咕13,http://39.135.137.203/000000001000/3000000010000015560/index.m3u8
英超5,http://39.135.137.205/000000001000/3000000010000002809/index.m3u8
咪咕15,http://39.135.137.206/000000001000/3000000010000000097/index.m3u8
咪咕16,http://39.135.137.205/000000001000/3000000010000006077/index.m3u8
咪咕17,http://39.135.137.203/000000001000/3000000010000012558/index.m3u8
咪咕18,http://39.135.137.208/000000001000/3000000010000023434/index.m3u8
咪咕19,http://39.135.137.203/000000001000/3000000010000003915/index.m3u8
法甲,http://39.135.137.205/000000001000/3000000010000004193/index.m3u8
咪咕21,http://39.135.137.205/000000001000/3000000010000021904/index.m3u8
咪咕22,http://39.135.137.207/000000001000/3000000010000011297/index.m3u8
咪咕23,http://39.135.137.208/000000001000/3000000010000006658/index.m3u8
咪咕24,http://39.135.137.205/000000001000/3000000010000010833/index.m3u8
咪咕25,http://39.135.137.203/000000001000/3000000010000025380/index.m3u8
咪咕26,http://39.135.137.209/000000001000/3000000010000015686/index.m3u8
咪咕27,http://39.135.137.208/000000001000/3000000010000005180/index.m3u8
广东酒店标清,#genre#
广东珠江HD,http://183.236.98.39:808/hls/63/index.m3u8
广东公共,http://183.236.98.39:808/hls/64/index.m3u8
广东新闻,http://183.236.98.39:808/hls/66/index.m3u8
广东珠江,http://183.236.98.39:808/hls/61/index.m3u8
珠江,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel65/index.m3u8
公共,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel45/index.m3u8
广东体育,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8

